startSec	durationSec	eventName	
1527.9453	115	segmentViewed	
3353.9688	115	segmentViewed	
8114.0273	115	segmentViewed	
1531.9653	0.54	spindle	
1549.7353	0.64	spindle	
1573.9653	0.54	spindle	
1576.4153	0.56	spindle	
1582.2053	1.22	spindle	
1616.9953	0.75	spindle	
1622.1953	0.45	spindle	
3387.6788	0.43	spindle	
8118.6073	0.89	spindle	
8126.2073	0.33	spindle	
8127.9073	0.43	spindle	
8140.3473	0.54	spindle	
8147.7073	1.01	spindle	
8178.7373	0.7	spindle	
8183.1273	0.51	spindle	
8206.6973	1.18	spindle	
