startSec	durationSec	eventName	
3022.5117	115	segmentViewed	
10842.7383	115	segmentViewed	
11162.75	115	segmentViewed	
3025.2217	0.54	spindle	
3037.9617	0.71	spindle	
3048.5817	0.48	spindle	
3069.6917	0.55	spindle	
3074.2217	0.43	spindle	
3077.2117	0.37	spindle	
3079.3717	0.72	spindle	
3085.5017	0.49	spindle	
3094.0717	0.42	spindle	
3107.1917	0.93	spindle	
3110.3417	0.94	spindle	
3114.2217	0.32	spindle	
3131.9317	0.89	spindle	
10847.7583	0.93	spindle	
10858.2083	0.58	spindle	
10896.8683	0.67	spindle	
11180.29	0.93	spindle	
11227.82	0.49	spindle	
11254.01	0.72	spindle	
11257.22	0.61	spindle	
