startSec	durationSec	eventName	
1371.9648	115	segmentViewed	
5402.0156	115	segmentViewed	
10112.0781	115	segmentViewed	
1387.0448	2.19	spindle	
1396.0148	1.27	spindle	
1400.1948	0.77	spindle	
1401.8148	1.01	spindle	
1407.1448	0.75	spindle	
1418.8548	0.63	spindle	
1422.9748	1.01	spindle	
1426.7048	0.57	spindle	
1427.4648	0.77	spindle	
1435.5248	0.38	spindle	
1471.0548	0.74	spindle	
1475.3648	0.68	spindle	
1480.9848	0.45	spindle	
5408.5456	1.21	spindle	
5412.4356	0.85	spindle	
5428.0256	0.57	spindle	
5473.5356	0.43	spindle	
5481.2256	0.88	spindle	
5486.3856	1.7	spindle	
5489.5956	1.97	spindle	
5493.6756	0.79	spindle	
5500.0856	0.91	spindle	
5504.0556	0.83	spindle	
5507.5256	0.43	spindle	
5510.6256	0.69	spindle	
10118.9781	0.67	spindle	
10142.1981	0.56	spindle	
10152.6481	1.08	spindle	
10169.6481	0.46	spindle	
10170.6381	0.31	spindle	
10177.5681	0.96	spindle	
10191.9981	0.95	spindle	
10197.2881	1.37	spindle	
10203.7881	0.41	spindle	
10209.8581	1.05	spindle	
