startSec	durationSec	eventName	
1210.9219	115	segmentViewed	
15191.1055	115	segmentViewed	
17281.1328	115	segmentViewed	
1215.5919	1.93	spindle	
1222.1219	2.05	spindle	
1226.4819	1.47	spindle	
1232.6419	2.12	spindle	
1238.3019	1.66	spindle	
1242.2319	0.87	spindle	
1250.5719	1.18	spindle	
1253.4119	1.53	spindle	
1256.7519	1.62	spindle	
1262.3619	0.6	spindle	
1265.1719	1.8	spindle	
1271.2719	2.18	spindle	
1276.4419	1.64	spindle	
1281.8019	0.65	spindle	
1283.9419	0.72	spindle	
1293.6719	1.61	spindle	
1301.8019	0.92	spindle	
1303.7119	0.76	spindle	
1306.6119	2.07	spindle	
1310.9719	1.75	spindle	
1314.7719	2.07	spindle	
1318.4819	1.65	spindle	
1321.5519	1.32	spindle	
15191.1255	0.74	spindle	
15198.1855	0.96	spindle	
15202.1755	1.18	spindle	
15205.7755	0.56	spindle	
15206.7055	1.26	spindle	
15209.6155	0.4	spindle	
15211.2155	0.85	spindle	
15215.4155	0.44	spindle	
15217.5655	0.61	spindle	
15222.6855	0.53	spindle	
15234.0555	0.94	spindle	
15239.3255	0.89	spindle	
15243.6655	1.52	spindle	
15248.8955	2.41	spindle	
15254.0355	0.72	spindle	
15257.6955	1.14	spindle	
15265.2655	1.12	spindle	
15268.2355	1.76	spindle	
15271.9255	0.84	spindle	
15279.3055	1.05	spindle	
15287.3055	0.58	spindle	
15291.3755	1.11	spindle	
15299.6655	0.69	spindle	
15303.1755	1.42	spindle	
17286.6428	1.1	spindle	
17328.8728	1.36	spindle	
17331.6028	1.05	spindle	
17345.5328	1.71	spindle	
17358.9828	1.2	spindle	
17374.3628	0.76	spindle	
17382.1028	1.65	spindle	
17386.6228	0.89	spindle	
