startSec	durationSec	eventName	
9067.2148	115	segmentViewed	
13791.2734	115	segmentViewed	
13941.2773	115	segmentViewed	
9074.7948	0.69	spindle	
9134.9548	0.56	spindle	
9160.5748	1.63	spindle	
9164.7948	0.86	spindle	
9173.7248	0.97	spindle	
9178.7048	0.67	spindle	
13829.3534	0.8	spindle	
13835.3134	0.41	spindle	
13850.9634	0.78	spindle	
13854.2534	1.32	spindle	
13872.6734	1.18	spindle	
13880.6334	1.04	spindle	
13890.5934	0.94	spindle	
13893.7934	0.82	spindle	
13897.9834	1.11	spindle	
13953.8773	0.8	spindle	
13977.8473	0.49	spindle	
14016.1373	0.8	spindle	
14036.9373	0.69	spindle	
14053.9273	0.9	spindle	
