startSec	durationSec	eventName	
7000.0703	115	segmentViewed	
7210.0703	115	segmentViewed	
7450.0742	115	segmentViewed	
7960.082	115	segmentViewed	
10210.1094	115	segmentViewed	
12120.1367	115	segmentViewed	
12298.1367	115	segmentViewed	
14560.168	115	segmentViewed	
14898.7617	115	segmentViewed	
15158.7656	115	segmentViewed	
7028.5903	0.44	spindle	
7045.7003	1.18	spindle	
7048.5403	1.3	spindle	
7060.9003	0.78	spindle	
7066.9103	1.01	spindle	
7072.7003	0.71	spindle	
7087.8703	1.16	spindle	
7091.2703	0.96	spindle	
7100.2403	0.49	spindle	
7100.8903	0.81	spindle	
7105.4703	0.79	spindle	
7109.0503	0.6	spindle	
7217.1603	0.78	spindle	
7221.7803	0.73	spindle	
7226.4503	0.69	spindle	
7227.7503	0.46	spindle	
7232.2303	1.64	spindle	
7246.4403	0.4	spindle	
7252.7603	1.06	spindle	
7260.8903	0.8	spindle	
7277.8503	1.14	spindle	
7287.4703	0.49	spindle	
7290.0503	0.72	spindle	
7309.5103	0.67	spindle	
7324.2503	0.82	spindle	
7460.4342	0.52	spindle	
7468.1842	1.12	spindle	
7473.3442	1.65	spindle	
7490.8242	0.89	spindle	
7495.3442	1.01	spindle	
7505.0942	1.53	spindle	
7520.0942	0.47	spindle	
7528.2742	1.62	spindle	
7550.1342	0.53	spindle	
7556.7942	0.72	spindle	
7561.0942	0.97	spindle	
7563.3642	0.69	spindle	
7965.642	0.94	spindle	
7966.692	0.7	spindle	
7984.852	0.92	spindle	
7996.962	0.77	spindle	
8009.702	1.01	spindle	
8022.082	0.63	spindle	
8041.222	0.93	spindle	
8042.552	0.82	spindle	
8049.662	0.38	spindle	
8057.672	1	spindle	
10210.1294	0.6	spindle	
10210.9594	0.9	spindle	
10212.0794	0.39	spindle	
10217.2194	0.83	spindle	
10233.8494	1.13	spindle	
10238.9994	1.45	spindle	
10242.0994	1.15	spindle	
10248.3194	1.14	spindle	
10257.7294	1.13	spindle	
10262.8094	1.31	spindle	
10271.7194	0.97	spindle	
10277.9294	1.09	spindle	
10281.1994	1.08	spindle	
10285.8794	0.84	spindle	
10301.0994	1.33	spindle	
10308.0894	1.25	spindle	
12127.3067	0.72	spindle	
12130.5667	0.92	spindle	
12137.0867	0.7	spindle	
12145.3167	0.48	spindle	
12171.1567	1.3	spindle	
12175.2067	1.8	spindle	
12187.1567	0.96	spindle	
12210.2367	0.39	spindle	
12314.8967	0.76	spindle	
12315.8367	0.35	spindle	
12338.5267	0.65	spindle	
12344.1067	0.76	spindle	
12351.0367	0.34	spindle	
12355.9067	0.77	spindle	
12359.5567	1.37	spindle	
12367.9867	1.12	spindle	
12374.3467	0.5	spindle	
12386.2367	2.19	spindle	
12395.6067	0.68	spindle	
12401.7967	1.11	spindle	
12409.0067	0.52	spindle	
14573.928	0.54	spindle	
14580.548	1.43	spindle	
14592.698	0.89	spindle	
14603.638	0.33	spindle	
14608.998	1.37	spindle	
14619.528	0.73	spindle	
14630.558	0.84	spindle	
14637.748	0.6	spindle	
14899.3817	1.69	spindle	
14902.5017	0.49	spindle	
14906.6217	1.38	spindle	
14917.9117	0.49	spindle	
14927.6517	1.26	spindle	
14931.4217	0.83	spindle	
14939.2417	0.69	spindle	
14943.1417	1.48	spindle	
14954.2317	1.54	spindle	
14959.2617	1.05	spindle	
14965.7717	1.82	spindle	
14972.6317	1.28	spindle	
14980.1017	0.32	spindle	
15165.6856	0.49	spindle	
15168.2156	0.61	spindle	
15181.0156	1.82	spindle	
15183.1156	1.88	spindle	
15191.3356	0.87	spindle	
15198.4656	1.17	spindle	
15202.1056	1.3	spindle	
15206.3356	1.82	spindle	
15211.2856	1.02	spindle	
15223.7756	0.98	spindle	
15227.6356	0.8	spindle	
15233.1356	1.09	spindle	
15239.1756	0.85	spindle	
15242.6656	0.98	spindle	
15256.2656	1.16	spindle	
15258.4456	0.69	spindle	
15270.1756	1.62	spindle	
