startSec	durationSec	eventName	
5224.8516	115	segmentViewed	
5404.8555	115	segmentViewed	
9912.9141	115	segmentViewed	
5236.9016	1.23	spindle	
5243.5616	0.4	spindle	
5252.8816	1.02	spindle	
5266.4116	1.15	spindle	
5269.1516	0.31	spindle	
5274.5516	0.73	spindle	
5283.2016	1.04	spindle	
5295.9716	1.41	spindle	
5301.4916	0.6	spindle	
5313.3716	0.52	spindle	
5335.5216	0.93	spindle	
5411.3455	0.69	spindle	
5433.2455	0.57	spindle	
5437.8655	0.72	spindle	
5440.3855	0.44	spindle	
5451.0755	0.78	spindle	
5456.4155	0.58	spindle	
5473.2055	1.08	spindle	
5478.4955	1.13	spindle	
5495.1655	0.96	spindle	
5499.2555	1.36	spindle	
5516.3955	0.73	spindle	
9953.7941	1.99	spindle	
9958.8641	0.81	spindle	
9961.4541	0.66	spindle	
10015.9041	1.43	spindle	
10019.6741	0.46	spindle	
10023.3641	0.9	spindle	
10026.4941	1.42	spindle	
