startSec	durationSec	eventName	
6720.8086	115	segmentViewed	
8850.8359	115	segmentViewed	
15750.9258	115	segmentViewed	
6725.9786	0.71	spindle	
6737.2786	0.35	spindle	
6744.9086	1.26	spindle	
6749.2586	0.97	spindle	
6753.6986	1.39	spindle	
6767.1286	1.04	spindle	
6772.3386	0.46	spindle	
6774.6286	1.06	spindle	
6799.1686	0.44	spindle	
6801.0386	0.8	spindle	
6814.7186	0.62	spindle	
6820.2986	1.31	spindle	
6829.3886	0.73	spindle	
6833.4586	1.56	spindle	
8851.5959	0.68	spindle	
8854.0259	1.23	spindle	
8867.7359	0.62	spindle	
8871.5159	1.06	spindle	
8877.2059	1.1	spindle	
8881.2659	0.54	spindle	
8881.8959	1.33	spindle	
8892.2459	0.44	spindle	
8896.0059	1.14	spindle	
8898.7259	0.33	spindle	
8903.3059	1.05	spindle	
8907.3059	1.39	spindle	
8912.6159	0.79	spindle	
8914.9559	0.73	spindle	
8921.7359	1.06	spindle	
8925.9559	0.7	spindle	
8935.2359	1.96	spindle	
8941.7159	0.7	spindle	
8946.5959	1.09	spindle	
8951.4959	0.8	spindle	
8952.7559	0.55	spindle	
8963.2359	1.6	spindle	
15765.9958	1.08	spindle	
15771.1558	1.43	spindle	
15776.5258	1.8	spindle	
15778.8358	0.64	spindle	
15780.8358	1.31	spindle	
15785.0558	0.89	spindle	
15794.2158	0.84	spindle	
15799.0758	0.57	spindle	
15809.0958	0.74	spindle	
15813.6558	0.69	spindle	
15820.9958	0.84	spindle	
15824.8858	2.47	spindle	
15836.9258	1.92	spindle	
15840.7758	0.98	spindle	
15844.3258	1.51	spindle	
15850.0158	1.24	spindle	
15853.9658	1.33	spindle	
