startSec	durationSec	eventName	
5019.2266	115	segmentViewed	
5219.2148	115	segmentViewed	
8045.2969	115	segmentViewed	
5034.5166	1.12	spindle	
5037.1666	0.53	spindle	
5060.6166	1.17	spindle	
5066.6366	2.12	spindle	
5072.1666	0.5	spindle	
5233.3748	0.42	spindle	
5301.1748	0.68	spindle	
5330.1348	0.9	spindle	
5333.1448	1.07	spindle	
8056.8169	0.58	spindle	
8058.6769	0.85	spindle	
8074.2269	0.67	spindle	
8081.0769	0.82	spindle	
8090.6769	0.48	spindle	
8094.3769	1.2	spindle	
8098.3069	1.32	spindle	
8102.0669	0.99	spindle	
8108.8769	1.48	spindle	
8113.8869	1.41	spindle	
8119.0369	0.79	spindle	
8126.2269	0.94	spindle	
8135.7969	0.98	spindle	
8138.4069	1.44	spindle	
8143.2969	1.51	spindle	
8152.5369	0.6	spindle	
