startSec	durationSec	eventName	
11979.0469	115	segmentViewed	
12279.0547	115	segmentViewed	
12549.0586	115	segmentViewed	
11980.7569	1.18	spindle	
11991.4169	1.14	spindle	
11998.5969	0.9	spindle	
12002.0969	1.25	spindle	
12010.3069	1.63	spindle	
12016.1769	2.01	spindle	
12021.6669	1.22	spindle	
12026.5469	1.39	spindle	
12031.0269	1.63	spindle	
12050.6769	1.57	spindle	
12075.5969	1.14	spindle	
12084.5569	1.52	spindle	
12088.4069	1.75	spindle	
12282.7247	1.32	spindle	
12287.9647	1.11	spindle	
12292.6247	1.23	spindle	
12299.2547	0.55	spindle	
12305.2047	0.49	spindle	
12310.9847	0.76	spindle	
12320.8547	0.47	spindle	
12332.6547	1.35	spindle	
12338.9247	0.73	spindle	
12343.4347	0.7	spindle	
12346.5547	0.49	spindle	
12348.5947	1.9	spindle	
12352.1947	1.35	spindle	
12362.4847	0.59	spindle	
12374.0147	0.52	spindle	
12382.2147	0.92	spindle	
12385.0047	0.53	spindle	
12387.4547	0.99	spindle	
12555.6986	0.35	spindle	
12556.0686	0.45	spindle	
12581.9086	1.5	spindle	
12587.3986	1.28	spindle	
12596.9286	0.74	spindle	
12602.6586	0.96	spindle	
12613.1686	1.49	spindle	
12618.7886	0.46	spindle	
12634.2886	0.81	spindle	
12648.7086	1.33	spindle	
12650.7486	0.69	spindle	
