startSec	durationSec	eventName	
2365.9297	115	segmentViewed	
8742.0117	115	segmentViewed	
9122.0195	115	segmentViewed	
2374.8597	1.43	spindle	
2378.4397	1.76	spindle	
2388.6997	1.57	spindle	
2397.2197	1.77	spindle	
2403.5497	1.43	spindle	
2408.9497	0.94	spindle	
2417.3097	1.6	spindle	
2422.6797	1.88	spindle	
2428.8697	1.7	spindle	
2441.1997	1.47	spindle	
2456.3097	1.03	spindle	
2459.8897	0.74	spindle	
2461.7297	1.77	spindle	
2465.9797	0.84	spindle	
2476.7297	0.75	spindle	
2479.0397	1.42	spindle	
8754.1517	1.42	spindle	
8761.8617	1.36	spindle	
8769.4817	1.61	spindle	
8774.6517	1.84	spindle	
8779.7017	1.43	spindle	
8784.3717	1.29	spindle	
8789.3317	0.65	spindle	
8819.9717	1.53	spindle	
8831.0817	1.98	spindle	
8836.7517	1.88	spindle	
8842.9817	0.48	spindle	
8847.9217	0.92	spindle	
9123.0395	0.98	spindle	
9128.4895	1.96	spindle	
9139.5295	1.24	spindle	
9141.4395	0.93	spindle	
9145.6495	0.94	spindle	
9162.7895	0.78	spindle	
9174.3695	1	spindle	
9178.5395	1.46	spindle	
9183.9895	1.32	spindle	
9189.9095	1.85	spindle	
9217.9795	0.95	spindle	
9234.0295	1.35	spindle	
