startSec	durationSec	eventName	
2855.3164	115	segmentViewed	
5085.3477	115	segmentViewed	
6105.3594	115	segmentViewed	
6525.3633	115	segmentViewed	
6865.3711	115	segmentViewed	
9885.4102	115	segmentViewed	
12185.4375	115	segmentViewed	
12305.4375	115	segmentViewed	
12485.4414	115	segmentViewed	
12685.4453	115	segmentViewed	
2864.8164	0.49	spindle	
2897.8164	0.32	spindle	
2916.0764	0.51	spindle	
2957.0764	0.63	spindle	
2966.4564	0.74	spindle	
5086.3677	0.32	spindle	
6166.7794	0.67	spindle	
6180.6594	0.57	spindle	
6560.0633	0.4	spindle	
6614.1033	0.91	spindle	
6621.9033	0.59	spindle	
6631.8733	0.61	spindle	
6884.0811	1.44	spindle	
6914.2311	0.67	spindle	
6933.8511	0.82	spindle	
9888.2102	0.62	spindle	
9896.8602	0.48	spindle	
9951.3902	0.54	spindle	
9960.0802	0.8	spindle	
12185.5075	1.37	spindle	
12217.9975	0.51	spindle	
12222.0675	0.67	spindle	
12224.7375	0.47	spindle	
12227.5675	0.74	spindle	
12235.6075	0.74	spindle	
12245.8775	0.69	spindle	
12253.8575	0.54	spindle	
12274.6875	1.08	spindle	
12293.5075	0.93	spindle	
12313.8875	1.02	spindle	
12348.4575	0.33	spindle	
12353.5975	0.45	spindle	
12411.4875	0.76	spindle	
12415.1775	0.78	spindle	
12540.1814	0.78	spindle	
12547.8414	1.11	spindle	
12552.6914	0.82	spindle	
12592.1914	0.72	spindle	
12689.1353	0.67	spindle	
12698.5953	0.6	spindle	
12714.0253	0.38	spindle	
12748.0853	0.61	spindle	
12770.1653	0.75	spindle	
