startSec	durationSec	eventName	
2768.9414	115	segmentViewed	
5248.9727	115	segmentViewed	
6818.9922	115	segmentViewed	
2770.4414	0.69	spindle	
2773.5314	0.92	spindle	
2817.1014	1.2	spindle	
2820.4514	0.62	spindle	
2822.3414	0.68	spindle	
2853.1814	0.86	spindle	
2854.7514	0.59	spindle	
2857.9514	0.86	spindle	
2862.2014	0.54	spindle	
5272.7527	0.61	spindle	
5278.1727	0.57	spindle	
5286.7427	1.42	spindle	
5312.4927	0.78	spindle	
5322.5627	0.89	spindle	
5326.3627	0.77	spindle	
5353.3727	0.78	spindle	
6820.7222	0.38	spindle	
6824.0122	0.96	spindle	
6829.9422	0.65	spindle	
6841.7322	0.82	spindle	
6846.6522	0.89	spindle	
6851.2222	0.64	spindle	
6879.7222	0.88	spindle	
6885.4922	0.68	spindle	
6892.6522	0.78	spindle	
