startSec	durationSec	eventName	
11347.1055	115	segmentViewed	
13867.1367	115	segmentViewed	
15661.1602	115	segmentViewed	
11354.4555	0.92	spindle	
11375.9355	1.37	spindle	
11382.9655	0.85	spindle	
11384.1755	1.03	spindle	
11390.6155	1.24	spindle	
11404.7355	0.79	spindle	
11420.9055	0.55	spindle	
11425.1755	0.78	spindle	
11430.1755	0.46	spindle	
11444.4355	1.06	spindle	
11447.6655	1.15	spindle	
11452.9055	0.95	spindle	
11460.5955	0.89	spindle	
13873.0967	1.07	spindle	
13884.9267	1.17	spindle	
13889.1367	0.81	spindle	
13895.3067	0.98	spindle	
13900.3467	1.41	spindle	
13918.6467	0.74	spindle	
13927.6867	1.03	spindle	
13932.0467	1.71	spindle	
13939.5467	1.51	spindle	
13943.4067	0.93	spindle	
13951.7467	1.17	spindle	
13960.6167	0.67	spindle	
13971.5867	1.05	spindle	
13975.6967	2.18	spindle	
13980.5967	0.74	spindle	
15663.3702	0.46	spindle	
15665.2102	0.42	spindle	
15690.8902	1.6	spindle	
15694.6102	0.95	spindle	
15698.9602	1.49	spindle	
15702.8402	0.96	spindle	
15707.2102	1.53	spindle	
15715.2402	1.03	spindle	
15723.6602	0.8	spindle	
15750.9002	1.15	spindle	
15756.2702	0.5	spindle	
15761.8102	0.39	spindle	
15768.3802	0.66	spindle	
