startSec	durationSec	eventName	
7356.9805	115	segmentViewed	
9247.0039	115	segmentViewed	
12277.043	115	segmentViewed	
7363.8105	0.56	spindle	
7387.1705	0.39	spindle	
7398.0705	0.91	spindle	
7400.7705	0.66	spindle	
7409.4505	0.58	spindle	
7418.2705	1.2	spindle	
7431.5405	0.53	spindle	
7436.7305	0.77	spindle	
7440.0005	0.77	spindle	
7445.5505	1.35	spindle	
7450.1305	1.37	spindle	
7468.9705	0.74	spindle	
9247.1339	0.51	spindle	
9264.2739	0.79	spindle	
9269.1839	0.42	spindle	
9276.0939	0.72	spindle	
9283.1039	0.93	spindle	
9287.0839	1.06	spindle	
9297.4339	0.94	spindle	
9305.7839	1.46	spindle	
9325.8939	1.14	spindle	
9352.3839	0.7	spindle	
12288.043	0.49	spindle	
12292.273	1.15	spindle	
12299.963	1.24	spindle	
12322.043	0.52	spindle	
12335.253	0.71	spindle	
12342.263	0.66	spindle	
12345.443	0.66	spindle	
12347.603	0.85	spindle	
12350.783	0.75	spindle	
12356.843	0.61	spindle	
12378.383	1.62	spindle	
