startSec	durationSec	eventName	
7401.4844	115	segmentViewed	
8145.4961	115	segmentViewed	
10201.5234	115	segmentViewed	
7404.9944	1.18	spindle	
7408.6144	1.67	spindle	
7411.5044	0.62	spindle	
7417.5044	1.15	spindle	
7440.5244	1.39	spindle	
7450.4244	0.35	spindle	
7473.5644	0.62	spindle	
7476.4444	0.44	spindle	
8152.9961	0.47	spindle	
8155.2461	0.71	spindle	
8159.9661	0.59	spindle	
8161.0161	1.13	spindle	
8163.1161	0.57	spindle	
8165.8061	0.85	spindle	
8167.9961	0.81	spindle	
8183.7761	0.85	spindle	
8189.3861	0.98	spindle	
8195.7161	0.98	spindle	
8200.0361	0.92	spindle	
8202.1461	0.64	spindle	
8205.0561	1.94	spindle	
8210.0661	1.89	spindle	
8214.4861	1.06	spindle	
8218.7961	2.22	spindle	
8223.5661	1.97	spindle	
8230.6161	2.04	spindle	
8253.0461	1.27	spindle	
8259.4461	1.05	spindle	
10203.8034	2.04	spindle	
10208.2334	1.45	spindle	
10211.4234	2.06	spindle	
10213.8334	0.58	spindle	
10214.7634	0.78	spindle	
10216.0434	1.98	spindle	
10222.5334	1.52	spindle	
10227.1334	1.33	spindle	
10241.1234	0.94	spindle	
10257.6134	0.42	spindle	
10263.3134	0.51	spindle	
10266.0234	0.45	spindle	
10286.9834	0.69	spindle	
10290.0434	0.37	spindle	
10295.0034	1.3	spindle	
10300.2134	1.07	spindle	
10307.3234	1.21	spindle	
10312.7734	1.34	spindle	
