startSec	durationSec	eventName	
1572.8203	115	segmentViewed	
6822.8867	115	segmentViewed	
6952.8867	115	segmentViewed	
1574.2603	1.7	spindle	
1589.7903	1.25	spindle	
1593.4803	1.34	spindle	
1598.8503	1.61	spindle	
1613.9503	1.42	spindle	
1620.4503	1.52	spindle	
1624.4103	0.66	spindle	
1627.3703	0.99	spindle	
1633.6203	0.99	spindle	
1658.1103	0.37	spindle	
1665.1903	0.76	spindle	
1680.7903	0.76	spindle	
1682.5703	1.4	spindle	
1685.8403	1.04	spindle	
6830.5467	1.29	spindle	
6845.9167	1	spindle	
6848.2167	1.63	spindle	
6851.4167	0.83	spindle	
6856.2667	1.49	spindle	
6859.0467	1.02	spindle	
6863.8567	1.34	spindle	
6877.1167	1.82	spindle	
6894.6867	1.42	spindle	
6898.5167	0.91	spindle	
6899.7667	0.38	spindle	
6901.6867	0.35	spindle	
6903.4467	0.31	spindle	
6905.8667	0.66	spindle	
6906.6767	0.53	spindle	
6910.9467	0.52	spindle	
6914.5967	1.68	spindle	
6917.9367	2.28	spindle	
6926.2167	1.63	spindle	
6929.3967	0.94	spindle	
6959.6467	0.39	spindle	
6964.1567	0.86	spindle	
6965.8667	1.04	spindle	
6969.9967	0.86	spindle	
6972.8267	0.44	spindle	
6974.8667	1.21	spindle	
6988.8667	0.85	spindle	
6999.3667	0.81	spindle	
7010.5567	0.82	spindle	
7026.7967	0.65	spindle	
7033.3667	1.89	spindle	
7041.2467	0.47	spindle	
7048.1767	1.02	spindle	
7051.3567	1.33	spindle	
