startSec	durationSec	eventName	
1175.7578	115	segmentViewed	
1315.7578	115	segmentViewed	
6465.8281	115	segmentViewed	
1177.7878	1.12	spindle	
1187.7178	0.59	spindle	
1191.5478	0.42	spindle	
1193.6278	0.62	spindle	
1206.0178	1.32	spindle	
1211.6478	1.19	spindle	
1216.1378	1.06	spindle	
1218.7778	0.58	spindle	
1237.6878	1.19	spindle	
1245.5178	1.48	spindle	
1258.5578	1.82	spindle	
1264.6578	0.45	spindle	
1265.6578	0.61	spindle	
1269.1578	1.49	spindle	
1272.0678	0.54	spindle	
1274.2478	0.84	spindle	
1277.2078	1.98	spindle	
1286.6078	0.37	spindle	
1289.8678	0.4	spindle	
1327.9278	1.1	spindle	
1335.6378	2.28	spindle	
1339.3378	0.31	spindle	
1341.2078	1.08	spindle	
1344.9678	2.35	spindle	
1351.3178	1.07	spindle	
1353.0078	0.81	spindle	
1357.3778	1.39	spindle	
1359.1278	0.39	spindle	
1362.1378	1.7	spindle	
1368.8578	1.34	spindle	
1375.6878	0.86	spindle	
1380.1278	0.74	spindle	
1387.4678	1	spindle	
1391.7278	0.54	spindle	
1421.1278	0.87	spindle	
1425.7478	0.51	spindle	
1429.0278	1.39	spindle	
6466.7981	1.62	spindle	
6478.7281	0.39	spindle	
6479.4981	1.4	spindle	
6485.6181	0.74	spindle	
6490.2581	0.42	spindle	
6493.5381	0.75	spindle	
6495.0781	0.74	spindle	
6510.6781	1.05	spindle	
6513.8981	1.6	spindle	
6519.5881	2.01	spindle	
6523.9581	2.17	spindle	
6537.6881	1.01	spindle	
6547.8181	0.43	spindle	
6553.0581	0.89	spindle	
6558.7081	1.5	spindle	
6563.5281	0.87	spindle	
6568.6581	1.11	spindle	
6575.8881	1.53	spindle	
