startSec	durationSec	eventName	
807.2813	115	segmentViewed	
1147.2852	115	segmentViewed	
2995.3125	115	segmentViewed	
3185.3125	115	segmentViewed	
7667.3711	115	segmentViewed	
11037.4141	115	segmentViewed	
11397.418	115	segmentViewed	
12657.4336	115	segmentViewed	
15527.4727	115	segmentViewed	
15687.4727	115	segmentViewed	
812.7313	0.51	spindle	
815.5913	0.54	spindle	
821.5513	1.18	spindle	
827.6413	1.01	spindle	
829.9813	0.96	spindle	
831.1413	0.6	spindle	
834.7513	1.61	spindle	
878.9313	0.87	spindle	
891.7413	1.13	spindle	
897.7513	0.65	spindle	
900.8213	0.61	spindle	
904.7513	0.98	spindle	
915.1913	0.44	spindle	
1155.8452	0.9	spindle	
1158.5952	1.32	spindle	
1177.3152	1.13	spindle	
1185.6152	0.89	spindle	
1189.3952	0.76	spindle	
1190.7752	0.85	spindle	
1198.0652	0.58	spindle	
1206.6752	0.68	spindle	
1207.4852	1.32	spindle	
1210.1452	0.92	spindle	
1214.7852	1.1	spindle	
1219.0752	0.9	spindle	
1245.3152	0.88	spindle	
1254.1052	0.91	spindle	
1256.4052	1.01	spindle	
1261.0252	0.69	spindle	
3002.7325	0.73	spindle	
3014.4325	0.62	spindle	
3018.7225	0.57	spindle	
3024.3225	0.53	spindle	
3034.1525	1	spindle	
3038.2925	0.78	spindle	
3040.5725	1.59	spindle	
3048.6925	1.13	spindle	
3051.4725	0.63	spindle	
3065.2725	0.65	spindle	
3068.5825	0.87	spindle	
3076.4025	0.35	spindle	
3081.8325	0.96	spindle	
3089.3825	0.65	spindle	
3097.1125	0.75	spindle	
3101.5025	0.97	spindle	
3187.1825	0.51	spindle	
3193.9225	0.35	spindle	
3195.3325	0.6	spindle	
3197.9025	0.43	spindle	
3201.3525	0.4	spindle	
3202.1125	0.63	spindle	
3207.8925	1.74	spindle	
3220.8525	1.53	spindle	
3222.8925	0.48	spindle	
3238.8925	0.91	spindle	
3248.2525	0.64	spindle	
3266.8925	0.82	spindle	
3278.3825	0.31	spindle	
3288.3125	0.68	spindle	
7670.8911	1.23	spindle	
7686.7911	0.67	spindle	
7690.7611	1.2	spindle	
7694.3711	0.6	spindle	
7701.9811	0.74	spindle	
7713.2411	1.16	spindle	
7717.4011	0.52	spindle	
7722.6411	0.62	spindle	
7725.7311	1.13	spindle	
7731.0411	1.49	spindle	
7741.9711	0.83	spindle	
7755.7611	0.6	spindle	
7765.4011	0.95	spindle	
7770.4411	1.82	spindle	
7774.0211	0.6	spindle	
11051.7941	0.68	spindle	
11056.5341	1.17	spindle	
11059.0041	0.41	spindle	
11060.6141	0.78	spindle	
11071.4741	0.69	spindle	
11075.4541	0.54	spindle	
11079.0141	1.14	spindle	
11087.7741	0.84	spindle	
11090.7241	1.02	spindle	
11102.4741	0.86	spindle	
11112.9941	0.82	spindle	
11117.3041	1.49	spindle	
11124.1541	0.44	spindle	
11128.6041	0.49	spindle	
11134.8541	0.56	spindle	
11143.3141	0.81	spindle	
11146.9741	1.18	spindle	
11412.998	1.03	spindle	
11417.108	0.68	spindle	
11423.948	1.24	spindle	
11428.018	0.82	spindle	
11445.178	0.69	spindle	
11447.818	0.89	spindle	
11453.818	0.71	spindle	
11457.508	1.02	spindle	
11460.978	0.54	spindle	
11466.818	1.25	spindle	
11481.148	0.53	spindle	
11488.198	0.69	spindle	
11491.728	0.5	spindle	
11498.788	1	spindle	
11504.108	1.67	spindle	
11508.978	0.66	spindle	
12679.2636	0.65	spindle	
12682.8736	0.88	spindle	
12689.2736	0.88	spindle	
12699.4636	0.53	spindle	
12721.5036	0.56	spindle	
12738.3836	0.91	spindle	
12749.9336	0.41	spindle	
15528.2727	0.43	spindle	
15531.8427	0.3	spindle	
15534.0327	1.53	spindle	
15541.7327	0.79	spindle	
15545.1427	0.81	spindle	
15549.5827	0.67	spindle	
15550.9127	0.92	spindle	
15555.4927	0.95	spindle	
15558.2927	0.51	spindle	
15563.2927	0.71	spindle	
15567.2427	0.72	spindle	
15573.0627	1.16	spindle	
15584.5127	0.79	spindle	
15593.2027	1.27	spindle	
15602.1627	0.94	spindle	
15608.8827	0.61	spindle	
15611.1827	0.72	spindle	
15616.3527	1.52	spindle	
15622.4027	1.04	spindle	
15627.2927	0.9	spindle	
15635.2627	1.09	spindle	
15704.4027	1.19	spindle	
15708.2127	0.8	spindle	
15725.4527	0.45	spindle	
15732.0027	0.59	spindle	
15735.9927	0.94	spindle	
15744.9627	0.57	spindle	
15747.9227	0.58	spindle	
15757.2127	1.25	spindle	
15767.7627	1.51	spindle	
15774.4027	1.14	spindle	
15781.9427	0.69	spindle	
15787.2527	1.32	spindle	
