startSec	durationSec	eventName	
996.7852	115	segmentViewed	
1136.7852	115	segmentViewed	
1276.7891	115	segmentViewed	
2706.8047	115	segmentViewed	
5926.8477	115	segmentViewed	
7436.8672	115	segmentViewed	
8046.875	115	segmentViewed	
8236.8789	115	segmentViewed	
11336.918	115	segmentViewed	
11466.918	115	segmentViewed	
1020.7652	0.53	spindle	
1086.8052	1.39	spindle	
1143.2152	0.59	spindle	
1146.4152	0.48	spindle	
1152.8052	0.41	spindle	
1181.8652	1.97	spindle	
1190.4952	1.82	spindle	
1196.7452	1.28	spindle	
1203.6152	0.64	spindle	
1212.0952	0.91	spindle	
1220.2152	1.13	spindle	
1223.2052	0.65	spindle	
1249.2052	1.2	spindle	
1302.9191	0.92	spindle	
1309.2691	1.27	spindle	
1319.0491	1.26	spindle	
1334.2991	0.74	spindle	
1347.7491	1.76	spindle	
1355.1891	1.89	spindle	
1359.6691	1.09	spindle	
1364.0791	1.41	spindle	
1367.4391	1.68	spindle	
2708.9347	0.94	spindle	
2730.2247	1.58	spindle	
2753.5647	0.46	spindle	
2757.4147	1.31	spindle	
2795.2847	1.6	spindle	
2818.1247	2.1	spindle	
5984.2277	0.42	spindle	
5997.7477	0.7	spindle	
6026.8277	0.61	spindle	
7441.1672	0.69	spindle	
7490.6872	0.53	spindle	
7499.6472	1.36	spindle	
7531.4472	0.94	spindle	
8081.665	0.42	spindle	
8092.335	0.39	spindle	
8124.405	1.11	spindle	
8131.205	0.32	spindle	
8156.945	0.62	spindle	
8160.635	0.79	spindle	
8243.1489	0.94	spindle	
8253.1189	0.68	spindle	
8257.6389	1.5	spindle	
8267.2089	1.56	spindle	
8284.5689	0.75	spindle	
8297.3689	1.26	spindle	
8306.4189	0.46	spindle	
8333.9989	0.58	spindle	
8338.4389	0.4	spindle	
8346.2089	0.45	spindle	
11353.868	0.85	spindle	
11406.538	0.88	spindle	
11414.268	1.18	spindle	
11431.158	0.61	spindle	
11492.588	0.78	spindle	
11511.938	1.36	spindle	
11557.088	0.86	spindle	
