startSec	durationSec	eventName	
8946.8828	115	segmentViewed	
9655.8906	115	segmentViewed	
13888.9453	115	segmentViewed	
8955.3728	1.06	spindle	
8960.8028	1.03	spindle	
8966.2828	0.46	spindle	
8978.8228	0.55	spindle	
8992.5928	0.57	spindle	
8994.9328	0.73	spindle	
8999.1528	0.51	spindle	
9025.7728	0.67	spindle	
9658.1306	0.64	spindle	
9664.9906	1.06	spindle	
9674.8306	0.46	spindle	
9680.2906	0.35	spindle	
9713.8406	0.63	spindle	
9724.4106	1.19	spindle	
9726.9206	0.89	spindle	
9743.4606	0.49	spindle	
9761.0506	0.7	spindle	
9767.6106	1.65	spindle	
13901.8553	1.23	spindle	
13911.1453	0.65	spindle	
13915.7453	1.4	spindle	
13949.3653	1.1	spindle	
13958.8953	0.58	spindle	
14002.7953	1.15	spindle	
