startSec	durationSec	eventName	
4777.7695	115	segmentViewed	
11151.957	115	segmentViewed	
13012.0156	115	segmentViewed	
4792.2595	0.84	spindle	
4830.5195	0.59	spindle	
4840.9495	0.69	spindle	
4852.8495	1.05	spindle	
4878.8595	1.02	spindle	
11166.397	0.5	spindle	
11171.717	0.7	spindle	
11175.947	0.35	spindle	
11180.067	1.47	spindle	
11183.847	1.14	spindle	
11186.607	1.15	spindle	
11218.027	0.36	spindle	
11221.487	1.46	spindle	
11226.267	0.75	spindle	
11231.587	0.88	spindle	
11239.727	0.79	spindle	
11243.537	1.96	spindle	
11251.137	0.66	spindle	
11255.597	0.84	spindle	
11261.247	0.84	spindle	
13019.4156	0.63	spindle	
13023.2156	1.34	spindle	
13029.6156	0.52	spindle	
13062.0056	0.5	spindle	
13068.5056	0.93	spindle	
13088.2656	0.75	spindle	
13095.0656	0.64	spindle	
13100.3556	0.48	spindle	
13115.4556	0.63	spindle	
13117.9556	1.05	spindle	
13120.3756	0.49	spindle	
13120.9156	0.32	spindle	
13126.1856	0.83	spindle	
