startSec	durationSec	eventName	
10603.6719	115	segmentViewed	
11079.3711	115	segmentViewed	
11469.3789	115	segmentViewed	
10603.9419	1.11	spindle	
10610.0219	0.66	spindle	
10613.1719	1.17	spindle	
10619.6619	1.11	spindle	
10630.7019	0.77	spindle	
10639.1119	0.39	spindle	
10644.8519	1.34	spindle	
10650.1619	1.41	spindle	
10660.3019	0.57	spindle	
10664.9519	1.27	spindle	
10690.2319	0.82	spindle	
10692.5819	1.08	spindle	
10704.1019	0.87	spindle	
10707.4319	0.87	spindle	
10714.9319	0.52	spindle	
11082.2011	1	spindle	
11104.2011	1.77	spindle	
11114.0811	1.3	spindle	
11117.2911	0.63	spindle	
11120.2111	0.68	spindle	
11124.9311	0.46	spindle	
11134.6211	0.86	spindle	
11139.7711	0.87	spindle	
11148.4711	1.49	spindle	
11479.2689	0.79	spindle	
11496.4489	0.95	spindle	
11504.8689	0.82	spindle	
11510.0789	0.68	spindle	
11536.0289	1.26	spindle	
11539.9389	0.76	spindle	
11546.2689	0.93	spindle	
