startSec	durationSec	eventName	
11144.9453	115	segmentViewed	
11431.9492	115	segmentViewed	
12748.9688	115	segmentViewed	
11146.8753	1.15	spindle	
11157.9353	0.97	spindle	
11162.3853	1.22	spindle	
11176.5153	0.89	spindle	
11178.1453	0.61	spindle	
11185.8653	1.46	spindle	
11193.4653	1.5	spindle	
11207.9053	1.82	spindle	
11216.5953	0.78	spindle	
11221.8753	1.03	spindle	
11233.1253	1.75	spindle	
11240.7453	1.84	spindle	
11252.4753	0.6	spindle	
11254.4553	1.15	spindle	
11435.1392	0.55	spindle	
11439.7392	0.54	spindle	
11451.0592	0.33	spindle	
11459.9692	1.19	spindle	
11465.7292	1.11	spindle	
11468.9692	1.79	spindle	
11492.6292	0.75	spindle	
11500.4492	1.01	spindle	
11505.1792	0.8	spindle	
11510.9792	1.3	spindle	
11525.3692	0.53	spindle	
11532.4292	0.79	spindle	
11538.8492	0.81	spindle	
11543.0292	0.85	spindle	
12749.0488	0.32	spindle	
12755.3688	0.85	spindle	
12781.8988	0.82	spindle	
12796.3988	0.43	spindle	
12800.7788	0.62	spindle	
12804.0788	0.58	spindle	
12816.7088	0.58	spindle	
12824.7388	0.75	spindle	
12842.6788	0.65	spindle	
12847.7388	0.46	spindle	
12860.6088	0.46	spindle	
