startSec	durationSec	eventName	
647.2344	115	segmentViewed	
7887.332	115	segmentViewed	
9617.3516	115	segmentViewed	
671.5044	0.3	spindle	
675.7644	0.89	spindle	
685.6344	0.42	spindle	
688.8544	0.88	spindle	
701.7344	1.04	spindle	
710.3144	1.58	spindle	
714.6544	1.63	spindle	
745.4044	0.49	spindle	
752.8144	0.77	spindle	
7890.622	0.45	spindle	
7895.022	1.25	spindle	
7900.302	1.26	spindle	
7904.822	1.02	spindle	
7948.222	1.94	spindle	
7962.412	0.46	spindle	
7970.072	0.75	spindle	
7990.022	0.63	spindle	
7990.832	1.06	spindle	
7994.182	0.47	spindle	
7994.792	1.15	spindle	
7996.292	0.88	spindle	
7998.662	0.43	spindle	
9625.0016	0.96	spindle	
9631.9416	0.51	spindle	
9663.6616	0.89	spindle	
9669.8816	0.77	spindle	
9674.1516	0.73	spindle	
9701.3516	0.51	spindle	
9714.3116	0.44	spindle	
9731.8916	0.41	spindle	
