startSec	durationSec	eventName	
2845.832	115	segmentViewed	
11742.0938	115	segmentViewed	
12070.1016	115	segmentViewed	
2851.042	0.43	spindle	
2876.342	0.38	spindle	
2931.952	0.85	spindle	
2939.772	0.41	spindle	
2947.872	0.93	spindle	
2951.542	0.51	spindle	
2957.052	0.34	spindle	
11749.7238	0.46	spindle	
11770.8538	0.72	spindle	
11808.0938	1.03	spindle	
11823.2238	0.9	spindle	
11841.6138	0.5	spindle	
12093.4416	1.13	spindle	
12114.0616	0.67	spindle	
12126.1016	0.89	spindle	
12133.1016	0.79	spindle	
12140.6316	1.04	spindle	
12154.6216	0.98	spindle	
12164.5216	0.54	spindle	
