startSec	durationSec	eventName	
5376.0195	115	segmentViewed	
6214.0273	115	segmentViewed	
12513.1094	115	segmentViewed	
5382.6595	0.98	spindle	
5404.2295	1.32	spindle	
5406.3495	0.57	spindle	
5431.9795	0.32	spindle	
5435.3795	0.87	spindle	
5439.7095	0.9	spindle	
5442.3695	0.91	spindle	
5445.5095	1.15	spindle	
5454.0695	0.75	spindle	
5457.1595	0.39	spindle	
5458.3295	0.88	spindle	
5461.4595	0.79	spindle	
5473.3095	0.49	spindle	
5477.0095	0.77	spindle	
5480.5695	0.69	spindle	
5486.5495	0.92	spindle	
6220.3773	1.01	spindle	
6226.0073	0.59	spindle	
6233.2273	1.22	spindle	
6236.5373	1.07	spindle	
6239.7173	1	spindle	
6245.7973	1.4	spindle	
6254.9673	1.64	spindle	
6259.8073	1.2	spindle	
6265.6073	1.78	spindle	
6268.8373	0.62	spindle	
6271.4473	1.21	spindle	
6275.9473	1.38	spindle	
6279.7573	0.6	spindle	
6283.3473	1.29	spindle	
6289.0673	2.09	spindle	
6313.8673	0.89	spindle	
12514.6794	0.75	spindle	
12518.9294	0.92	spindle	
12523.8894	1.15	spindle	
12528.8494	1.18	spindle	
12533.2094	0.61	spindle	
12538.5494	1.27	spindle	
12553.6394	1.76	spindle	
12559.8494	1.2	spindle	
12566.5294	0.55	spindle	
12570.6294	0.98	spindle	
12574.9694	1.4	spindle	
12581.6594	1.45	spindle	
12585.8894	1.7	spindle	
12589.8694	1.79	spindle	
12595.0094	1.57	spindle	
12596.8294	0.55	spindle	
12606.8794	1.22	spindle	
12619.8994	0.86	spindle	
12624.0894	1.09	spindle	
