startSec	durationSec	eventName	
6134.1172	115	segmentViewed	
11848.9414	115	segmentViewed	
14708.9766	115	segmentViewed	
6156.9272	0.48	spindle	
6192.1772	1.13	spindle	
6198.6472	0.4	spindle	
6209.8272	0.61	spindle	
6215.9772	0.68	spindle	
6247.8972	0.55	spindle	
11857.9114	0.7	spindle	
11888.9214	0.57	spindle	
11892.7414	0.55	spindle	
11924.6914	0.63	spindle	
11949.4114	1	spindle	
11953.0014	1.09	spindle	
11960.4514	1.1	spindle	
14710.9666	1.27	spindle	
14715.0966	0.84	spindle	
14718.2166	0.49	spindle	
14729.0966	0.31	spindle	
14738.7566	1.01	spindle	
14745.7566	0.62	spindle	
14762.0266	1.02	spindle	
14798.8866	0.65	spindle	
14812.5866	0.62	spindle	
