startSec	durationSec	eventName	
2043.832	115	segmentViewed	
2263.832	115	segmentViewed	
2993.8438	115	segmentViewed	
3733.8516	115	segmentViewed	
8283.9102	115	segmentViewed	
9043.918	115	segmentViewed	
10623.9414	115	segmentViewed	
11143.9492	115	segmentViewed	
11743.957	115	segmentViewed	
13373.9766	115	segmentViewed	
2066.382	0.42	spindle	
2100.502	0.4	spindle	
2118.652	0.66	spindle	
2119.432	0.38	spindle	
2154.952	0.82	spindle	
2275.012	1.36	spindle	
2296.572	0.53	spindle	
2305.472	0.96	spindle	
2318.702	0.53	spindle	
2323.632	0.71	spindle	
3022.2538	0.82	spindle	
3057.7838	0.32	spindle	
3061.9438	0.72	spindle	
3074.6838	0.71	spindle	
3780.8316	1	spindle	
3785.2916	0.99	spindle	
3819.0316	0.75	spindle	
3835.6516	1.16	spindle	
3839.4716	0.95	spindle	
3847.9216	0.49	spindle	
8286.3502	1.36	spindle	
8291.3902	1.7	spindle	
8297.5902	0.91	spindle	
8325.9902	0.96	spindle	
8338.7002	1.19	spindle	
8367.3502	0.7	spindle	
8372.6902	0.68	spindle	
8390.3002	0.83	spindle	
8394.4202	1.04	spindle	
9075.938	1.23	spindle	
9080.698	0.6	spindle	
9092.248	0.59	spindle	
9097.918	0.56	spindle	
9104.558	0.67	spindle	
9106.868	0.54	spindle	
9108.028	0.42	spindle	
9113.378	0.73	spindle	
9116.188	1.02	spindle	
9136.988	0.88	spindle	
9146.628	1.21	spindle	
9153.468	0.64	spindle	
10626.0014	1.44	spindle	
10639.9614	0.58	spindle	
10670.7014	0.69	spindle	
10675.9414	0.77	spindle	
10678.5314	0.97	spindle	
10697.1414	1.08	spindle	
10705.8514	1.35	spindle	
10736.2914	1.27	spindle	
11149.8192	0.31	spindle	
11168.9292	0.56	spindle	
11177.3092	0.63	spindle	
11191.9992	1.32	spindle	
11194.9692	1.66	spindle	
11197.6192	0.32	spindle	
11203.9492	0.4	spindle	
11210.0792	0.36	spindle	
11210.6292	0.34	spindle	
11214.1592	0.79	spindle	
11746.527	0.34	spindle	
11760.577	0.54	spindle	
11769.177	0.58	spindle	
11794.207	0.44	spindle	
11800.167	0.51	spindle	
11808.057	0.99	spindle	
13375.5466	0.51	spindle	
13393.8066	0.64	spindle	
13395.4866	1.13	spindle	
13399.3866	1.05	spindle	
13416.1266	0.42	spindle	
13439.0466	0.35	spindle	
13453.4566	0.58	spindle	
13461.9866	1.18	spindle	
13468.0966	0.31	spindle	
13472.5266	0.87	spindle	
13478.3266	1.27	spindle	
13485.7066	0.53	spindle	
