startSec	durationSec	eventName	
2982.375	115	segmentViewed	
3792.3984	115	segmentViewed	
11542.6289	115	segmentViewed	
2982.885	1.17	spindle	
2991.285	0.8	spindle	
2998.155	0.47	spindle	
3004.085	0.65	spindle	
3012.805	0.51	spindle	
3017.035	0.49	spindle	
3026.155	0.93	spindle	
3035.895	0.86	spindle	
3048.365	1.02	spindle	
3068.315	0.57	spindle	
3071.035	0.54	spindle	
3076.115	0.59	spindle	
3091.035	1.1	spindle	
3803.9284	0.65	spindle	
3804.8484	1.11	spindle	
3808.8384	1.54	spindle	
3823.6484	0.66	spindle	
3824.6084	0.89	spindle	
3827.2684	0.64	spindle	
3840.6584	0.43	spindle	
3850.2984	0.8	spindle	
3853.2684	0.7	spindle	
3856.8084	0.83	spindle	
3877.3684	1	spindle	
3887.0684	1	spindle	
3899.2684	1.2	spindle	
11561.8089	1.15	spindle	
11612.1289	0.48	spindle	
11617.4489	0.66	spindle	
11631.6989	1.03	spindle	
11634.1489	0.55	spindle	
11644.5989	0.57	spindle	
11652.4489	1.15	spindle	
