startSec	durationSec	eventName	
1264.1523	115	segmentViewed	
11164.4492	115	segmentViewed	
12304.4805	115	segmentViewed	
1274.4823	0.66	spindle	
1287.8023	0.51	spindle	
1290.2123	0.33	spindle	
1327.1923	0.31	spindle	
1351.7623	0.72	spindle	
1353.9323	0.59	spindle	
11267.4592	0.49	spindle	
11270.5392	0.83	spindle	
11276.6092	0.33	spindle	
12312.7705	1.1	spindle	
12321.8305	1.31	spindle	
12328.3805	0.51	spindle	
12345.9605	0.42	spindle	
12391.4005	0.57	spindle	
12394.7705	0.85	spindle	
12400.0805	0.93	spindle	
12410.7705	1.09	spindle	
