startSec	durationSec	eventName	
4145.2891	115	segmentViewed	
13481.4102	115	segmentViewed	
14885.4258	115	segmentViewed	
4164.5891	0.92	spindle	
4172.0291	1.51	spindle	
4174.9391	0.91	spindle	
4178.6591	1.21	spindle	
4215.4091	0.95	spindle	
4221.9791	1.79	spindle	
4226.3591	0.56	spindle	
4232.3091	0.54	spindle	
4241.5691	0.8	spindle	
4251.2891	0.67	spindle	
4256.8491	1.67	spindle	
13492.8202	0.65	spindle	
13496.5702	0.91	spindle	
13498.4102	0.52	spindle	
13503.9702	1.02	spindle	
13522.5702	0.83	spindle	
13531.4602	0.62	spindle	
13538.7002	0.69	spindle	
13543.6902	1.66	spindle	
13563.3202	0.66	spindle	
13575.3702	0.65	spindle	
13592.1302	1.17	spindle	
14913.9358	0.78	spindle	
14919.8558	0.88	spindle	
14929.7858	0.92	spindle	
14947.6958	0.84	spindle	
14953.7058	1.07	spindle	
14956.3158	0.84	spindle	
14959.4558	0.52	spindle	
14960.5058	0.61	spindle	
14966.8658	1.12	spindle	
14969.6758	0.75	spindle	
14973.6958	0.7	spindle	
14983.1858	0.83	spindle	
