startSec	durationSec	eventName	
1346.8555	115	segmentViewed	
6747.1367	115	segmentViewed	
11276.9844	115	segmentViewed	
1350.5855	0.54	spindle	
1351.3055	0.95	spindle	
1363.0555	1.03	spindle	
1370.9555	0.53	spindle	
1374.2155	1.19	spindle	
1382.1455	0.95	spindle	
1388.5855	0.88	spindle	
1392.2755	1.59	spindle	
1399.0855	1.48	spindle	
1405.8455	0.62	spindle	
1415.8255	0.58	spindle	
1416.8255	1.35	spindle	
1420.8655	1.07	spindle	
1424.3055	1.53	spindle	
1437.6555	1.19	spindle	
1449.0455	0.78	spindle	
1457.2055	1.2	spindle	
1461.4255	0.43	spindle	
6750.9767	0.77	spindle	
6755.2767	0.66	spindle	
6772.4167	0.73	spindle	
6780.2967	0.62	spindle	
6790.5767	0.87	spindle	
6795.7467	0.37	spindle	
6814.6367	0.48	spindle	
6833.9367	0.84	spindle	
6837.5367	0.32	spindle	
6839.9267	0.59	spindle	
6844.0967	1.05	spindle	
11278.1644	1.1	spindle	
11282.4444	1.09	spindle	
11285.9344	1.01	spindle	
11303.0244	1.12	spindle	
11310.8444	1.61	spindle	
11316.6044	1.24	spindle	
11327.5444	0.7	spindle	
11333.3244	0.71	spindle	
11341.5544	0.85	spindle	
11350.1944	1.04	spindle	
11356.5644	0.35	spindle	
11362.0744	0.74	spindle	
11368.5744	0.85	spindle	
11384.1744	1.37	spindle	
