startSec	durationSec	eventName	
10304.8984	115	segmentViewed	
11340.918	115	segmentViewed	
12990.9531	115	segmentViewed	
10308.7884	0.69	spindle	
10313.3484	0.41	spindle	
10325.1784	0.82	spindle	
10355.2384	0.46	spindle	
10413.9284	0.45	spindle	
11346.338	0.67	spindle	
11419.338	0.62	spindle	
11422.028	0.8	spindle	
11439.748	1.23	spindle	
13028.1031	1.62	spindle	
13034.2131	0.57	spindle	
13038.4531	0.34	spindle	
13041.5531	0.61	spindle	
13065.4731	0.95	spindle	
13092.1631	0.71	spindle	
13095.0231	0.94	spindle	
13102.0931	0.5	spindle	
