startSec	durationSec	eventName	
5794.8203	115	segmentViewed	
12230.9023	115	segmentViewed	
13300.918	115	segmentViewed	
5795.4403	0.63	spindle	
5802.0603	1.69	spindle	
5809.9603	0.98	spindle	
5816.4603	0.43	spindle	
5818.3403	0.85	spindle	
5828.7703	0.58	spindle	
5862.3303	1	spindle	
5867.9703	0.93	spindle	
5874.0503	1.03	spindle	
5879.1103	0.4	spindle	
5882.0103	0.89	spindle	
5890.8003	0.52	spindle	
5899.0103	1.7	spindle	
5903.7003	1.21	spindle	
5907.2203	0.85	spindle	
12236.3423	1.03	spindle	
12242.5523	0.96	spindle	
12255.4623	0.96	spindle	
12260.3923	1.09	spindle	
12267.6323	0.82	spindle	
12274.8123	1.14	spindle	
12278.7923	1.14	spindle	
12283.4823	0.51	spindle	
12295.4623	1.19	spindle	
12304.7923	0.47	spindle	
12308.6823	1.74	spindle	
12313.7523	0.83	spindle	
12316.8123	0.47	spindle	
12322.2823	1.15	spindle	
12329.4523	0.79	spindle	
12331.6523	1.29	spindle	
12338.9523	0.81	spindle	
13302.168	0.58	spindle	
13306.458	0.51	spindle	
13311.408	0.73	spindle	
13315.998	0.86	spindle	
13324.818	0.5	spindle	
13331.978	0.91	spindle	
13336.518	0.97	spindle	
13342.988	0.94	spindle	
13373.138	0.69	spindle	
13378.778	0.96	spindle	
13384.178	1.17	spindle	
13395.498	0.8	spindle	
13399.318	0.49	spindle	
13404.488	1.12	spindle	
13410.648	0.35	spindle	
