startSec	durationSec	eventName	
4941.0977	115	segmentViewed	
6788.1367	115	segmentViewed	
10251.207	115	segmentViewed	
4944.5177	0.87	spindle	
4949.4077	0.95	spindle	
4960.8877	1.23	spindle	
4970.9677	1.6	spindle	
4980.5477	1.81	spindle	
4996.8977	1	spindle	
5003.6977	0.4	spindle	
5015.0777	0.51	spindle	
5039.4077	0.44	spindle	
5047.6277	0.52	spindle	
6795.1367	1.67	spindle	
6811.1267	0.93	spindle	
6862.5967	0.89	spindle	
6883.0967	1.13	spindle	
6886.3467	0.31	spindle	
6902.7367	0.4	spindle	
10259.587	0.61	spindle	
10268.647	0.67	spindle	
10276.117	0.76	spindle	
10282.157	0.58	spindle	
10290.367	0.56	spindle	
10294.897	0.78	spindle	
10308.737	0.56	spindle	
10346.897	0.46	spindle	
10358.647	1.16	spindle	
10362.477	0.66	spindle	
10365.097	0.99	spindle	
