startSec	durationSec	eventName	
1761.6289	115	segmentViewed	
11131.6289	115	segmentViewed	
27601.6289	115	segmentViewed	
1764.9389	0.55	spindle	
1771.7489	0.83	spindle	
1776.4289	0.41	spindle	
1786.1289	0.75	spindle	
1818.0589	0.69	spindle	
1827.8289	0.61	spindle	
1836.1389	0.49	spindle	
1837.5589	0.62	spindle	
1854.4189	1.03	spindle	
1868.9789	0.68	spindle	
11170.0989	0.85	spindle	
11184.2589	1.03	spindle	
11189.5289	0.85	spindle	
11192.1389	1.28	spindle	
11196.8989	1.23	spindle	
11205.5489	1.36	spindle	
11220.9389	1	spindle	
27605.4389	1.63	spindle	
27644.2789	0.97	spindle	
27650.7289	0.62	spindle	
27656.2789	0.98	spindle	
27660.3489	1.04	spindle	
27664.4589	1.4	spindle	
27669.7589	1.26	spindle	
