startSec	durationSec	eventName	
5287.1523	115	segmentViewed	
6932.1719	115	segmentViewed	
11421.2305	115	segmentViewed	
5293.7523	0.59	spindle	
5295.8323	0.58	spindle	
5302.3523	0.57	spindle	
5303.8023	0.55	spindle	
5308.2223	0.46	spindle	
5317.4223	0.61	spindle	
5331.1123	0.46	spindle	
5341.1823	0.43	spindle	
5363.0423	1.19	spindle	
5377.7523	1.16	spindle	
5398.7423	0.53	spindle	
6933.4119	0.64	spindle	
6937.5419	1.12	spindle	
6956.2619	0.93	spindle	
6975.2419	0.6	spindle	
6980.5519	0.52	spindle	
6987.7519	0.39	spindle	
7025.1819	0.92	spindle	
7044.5919	0.96	spindle	
11425.1405	0.62	spindle	
11453.1905	0.71	spindle	
11477.2005	0.73	spindle	
11483.2305	2.02	spindle	
