startSec	durationSec	eventName	
1722.8125	115	segmentViewed	
5612.8633	115	segmentViewed	
5842.8672	115	segmentViewed	
1725.1325	1.18	spindle	
1728.7825	0.64	spindle	
1732.0225	0.46	spindle	
1736.0625	0.59	spindle	
1741.6325	0.6	spindle	
1754.8125	0.42	spindle	
1758.9525	0.5	spindle	
1817.3125	0.79	spindle	
1825.6825	0.52	spindle	
5616.4733	0.62	spindle	
5620.4933	0.67	spindle	
5686.3733	1.05	spindle	
5695.8133	0.8	spindle	
5700.1733	0.69	spindle	
5724.4333	0.91	spindle	
5863.3472	0.76	spindle	
5878.5572	0.58	spindle	
5883.6472	0.71	spindle	
5888.0672	0.88	spindle	
5890.5172	0.43	spindle	
5903.6772	0.35	spindle	
5910.2172	0.53	spindle	
5933.0872	0.75	spindle	
5944.5872	0.82	spindle	
5950.1872	0.64	spindle	
5956.0672	0.37	spindle	
