startSec	durationSec	eventName	
2365.9297	115	segmentViewed	
8742.0117	115	segmentViewed	
9122.0195	115	segmentViewed	
2371.9197	0.58	spindle	
2374.6997	1.86	spindle	
2377.9497	2.13	spindle	
2388.4597	1.7	spindle	
2397.1497	0.56	spindle	
2398.0497	0.63	spindle	
2403.5397	1.35	spindle	
2408.9897	0.78	spindle	
2412.6197	0.62	spindle	
2417.3797	1.39	spindle	
2422.6297	1.86	spindle	
2428.9397	1.41	spindle	
2435.2197	0.36	spindle	
2441.1297	0.6	spindle	
2446.5697	0.56	spindle	
2452.7497	0.33	spindle	
2456.2097	1.28	spindle	
2459.8997	0.48	spindle	
2461.7597	0.59	spindle	
2462.5997	1.24	spindle	
2465.9597	0.69	spindle	
2476.7897	0.44	spindle	
2479.0297	1.89	spindle	
8754.1017	1.58	spindle	
8762.4317	0.85	spindle	
8769.3317	1.78	spindle	
8774.1517	2.29	spindle	
8779.6417	1.08	spindle	
8784.2817	1.69	spindle	
8789.3217	0.62	spindle	
8819.8417	1.67	spindle	
8825.8917	0.44	spindle	
8831.0217	2.11	spindle	
8836.5717	2.04	spindle	
8847.7317	1.11	spindle	
9128.5995	1.74	spindle	
9145.6895	1.14	spindle	
9162.8495	0.58	spindle	
9174.2895	0.93	spindle	
9178.5495	1.35	spindle	
9183.8895	1.44	spindle	
9189.9395	1.78	spindle	
9217.8895	1.04	spindle	
9220.9495	0.68	spindle	
9226.9395	1.23	spindle	
9233.9095	1.49	spindle	
