startSec	durationSec	eventName	
7060.6836	115	segmentViewed	
7464.6953	115	segmentViewed	
7800.7031	115	segmentViewed	
7066.0036	0.69	spindle	
7082.7636	0.47	spindle	
7092.1836	0.5	spindle	
7109.3136	0.57	spindle	
7116.1936	0.64	spindle	
7120.4736	0.78	spindle	
7141.2136	0.49	spindle	
7172.3436	0.62	spindle	
7476.6453	0.55	spindle	
7485.2553	1.23	spindle	
7490.5953	0.39	spindle	
7497.6153	0.86	spindle	
7507.8053	0.63	spindle	
7511.4753	0.55	spindle	
7516.5553	1.07	spindle	
7527.6053	0.42	spindle	
7557.7353	0.62	spindle	
7564.7053	0.8	spindle	
7571.1453	1.33	spindle	
7578.6453	0.56	spindle	
7805.9331	0.68	spindle	
7862.5931	0.44	spindle	
7874.2631	1.3	spindle	
7885.4931	0.59	spindle	
7898.6731	0.43	spindle	
7909.9031	0.45	spindle	
7914.4331	0.5	spindle	
