startSec	durationSec	eventName	
1175.7578	115	segmentViewed	
1315.7578	115	segmentViewed	
6465.8281	115	segmentViewed	
1177.8578	1.07	spindle	
1187.6478	0.61	spindle	
1191.4078	0.57	spindle	
1193.5878	0.62	spindle	
1205.9578	1.28	spindle	
1211.6478	1.24	spindle	
1216.1078	0.98	spindle	
1218.7278	0.64	spindle	
1237.5878	1.27	spindle	
1245.4278	1.42	spindle	
1258.6378	1.67	spindle	
1265.4778	0.97	spindle	
1269.0878	1.42	spindle	
1277.1478	0.87	spindle	
1280.4578	0.45	spindle	
1286.5778	0.64	spindle	
1289.7778	0.63	spindle	
1327.8378	1.3	spindle	
1336.3678	1.42	spindle	
1341.2278	0.89	spindle	
1344.9778	2.23	spindle	
1351.4278	0.89	spindle	
1357.3878	0.93	spindle	
1361.9878	1.72	spindle	
1369.4178	0.71	spindle	
1375.8578	0.52	spindle	
1380.0378	0.67	spindle	
1387.4678	0.89	spindle	
1427.2678	0.89	spindle	
1428.9078	1.85	spindle	
6466.6781	1.76	spindle	
6479.3981	0.85	spindle	
6480.4081	1.6	spindle	
6485.3581	0.86	spindle	
6493.4281	0.82	spindle	
6495.2381	0.42	spindle	
6510.7181	0.97	spindle	
6513.8181	1.58	spindle	
6519.6081	1.87	spindle	
6524.0181	1.94	spindle	
6537.6481	1.07	spindle	
6547.6981	0.41	spindle	
6550.2281	0.52	spindle	
6553.0681	0.79	spindle	
6558.6781	1.66	spindle	
6563.5981	0.76	spindle	
6568.4881	1.19	spindle	
6575.9581	1.33	spindle	
