startSec	durationSec	eventName	
8084.9141	115	segmentViewed	
13434.9805	115	segmentViewed	
13804.9844	115	segmentViewed	
8085.7641	0.6	spindle	
8087.8641	1.02	spindle	
8089.8441	0.64	spindle	
8105.3441	0.85	spindle	
8113.4441	0.49	spindle	
8116.9841	1.39	spindle	
8125.4941	0.96	spindle	
8129.6541	1.46	spindle	
8131.8841	0.37	spindle	
8132.6341	0.62	spindle	
8134.8441	0.82	spindle	
8142.2741	0.4	spindle	
8156.0741	0.37	spindle	
8161.4641	1.43	spindle	
8165.5041	0.34	spindle	
8172.4341	0.98	spindle	
8184.4841	0.36	spindle	
8185.9641	0.47	spindle	
8191.4341	1.71	spindle	
8195.0241	1.01	spindle	
8197.0141	0.36	spindle	
13440.0905	0.79	spindle	
13464.9905	1.31	spindle	
13471.0405	1.44	spindle	
13490.8805	0.91	spindle	
13498.5605	1.52	spindle	
13511.9605	0.4	spindle	
13542.5305	0.61	spindle	
13543.5805	0.54	spindle	
13810.0544	0.64	spindle	
13818.7644	1.1	spindle	
13832.3444	1.4	spindle	
13843.0444	1.23	spindle	
13853.5544	0.79	spindle	
13857.8744	0.98	spindle	
13884.8444	1.38	spindle	
13896.5944	0.62	spindle	
13899.5344	1.34	spindle	
13903.6144	0.81	spindle	
13907.4644	0.84	spindle	
13918.3144	1.25	spindle	
