startSec	durationSec	eventName	
9067.2148	115	segmentViewed	
13791.2734	115	segmentViewed	
13941.2773	115	segmentViewed	
9074.5448	1.01	spindle	
9079.2948	0.8	spindle	
9118.2048	0.58	spindle	
9121.0748	0.64	spindle	
9134.9048	0.77	spindle	
9151.2548	0.67	spindle	
9160.5548	1.61	spindle	
9164.6948	0.86	spindle	
9173.6348	0.92	spindle	
9178.7248	0.72	spindle	
13829.3834	0.61	spindle	
13850.9934	0.8	spindle	
13854.1934	1.25	spindle	
13872.6234	1.19	spindle	
13880.6834	0.9	spindle	
13890.7734	0.6	spindle	
13893.7934	0.71	spindle	
13897.9034	1.07	spindle	
13953.8073	0.92	spindle	
13964.7073	1.05	spindle	
13977.6673	0.9	spindle	
13990.4573	0.78	spindle	
14015.6573	1.28	spindle	
14032.1273	0.59	spindle	
14036.9273	0.85	spindle	
14054.1073	0.81	spindle	
