startSec	durationSec	eventName	
10603.6719	115	segmentViewed	
11079.3711	115	segmentViewed	
11469.3789	115	segmentViewed	
10603.8119	1.2	spindle	
10610.0519	0.48	spindle	
10613.2719	0.81	spindle	
10615.1419	0.64	spindle	
10619.6219	0.94	spindle	
10630.6919	0.94	spindle	
10644.6719	1.58	spindle	
10650.0419	1.58	spindle	
10655.1119	0.51	spindle	
10660.3219	0.39	spindle	
10664.9019	1.22	spindle	
10690.1819	0.99	spindle	
10703.9019	0.96	spindle	
10707.1319	1.21	spindle	
10714.7819	0.79	spindle	
11082.0911	1.03	spindle	
11092.9811	1.02	spindle	
11104.3711	1.45	spindle	
11114.1211	1.21	spindle	
11120.1311	0.71	spindle	
11134.5411	0.91	spindle	
11139.7311	0.84	spindle	
11148.1311	1.82	spindle	
11479.4589	0.59	spindle	
11496.5589	0.71	spindle	
11504.7489	0.99	spindle	
11510.0189	0.71	spindle	
11536.0189	1.19	spindle	
11546.3589	0.67	spindle	
