startSec	durationSec	eventName	
5347.0273	115	segmentViewed	
5727.0313	115	segmentViewed	
9127.0781	115	segmentViewed	
5347.4373	0.57	spindle	
5350.1773	0.44	spindle	
5359.6173	0.36	spindle	
5365.6273	0.69	spindle	
5368.9673	0.62	spindle	
5393.5173	0.92	spindle	
5396.3873	1.1	spindle	
5436.2173	1.23	spindle	
5443.4973	1.05	spindle	
5727.5613	0.78	spindle	
5731.8313	1.04	spindle	
5746.0413	1.94	spindle	
5765.8913	0.7	spindle	
5771.3413	0.86	spindle	
5788.6413	0.64	spindle	
5807.4013	0.81	spindle	
5821.0013	0.37	spindle	
5832.9413	0.72	spindle	
9132.4281	1.46	spindle	
9173.1581	1.06	spindle	
9185.3081	0.52	spindle	
9193.3781	0.53	spindle	
9195.1981	1.9	spindle	
9226.5581	1.21	spindle	
