startSec	durationSec	eventName	
807.2813	115	segmentViewed	
1147.2852	115	segmentViewed	
2995.3125	115	segmentViewed	
3185.3125	115	segmentViewed	
7667.3711	115	segmentViewed	
11037.4141	115	segmentViewed	
11397.418	115	segmentViewed	
12657.4336	115	segmentViewed	
15527.4727	115	segmentViewed	
15687.4727	115	segmentViewed	
812.7213	0.52	spindle	
815.5313	0.48	spindle	
819.6913	0.34	spindle	
821.6313	1.08	spindle	
827.5513	1.05	spindle	
829.9213	1.06	spindle	
834.9013	1.37	spindle	
878.9113	0.79	spindle	
891.6713	1.09	spindle	
897.7213	0.63	spindle	
899.7513	0.49	spindle	
900.8013	0.57	spindle	
904.7313	0.3	spindle	
915.0113	0.5	spindle	
1155.7652	0.96	spindle	
1158.5552	1.33	spindle	
1177.2152	1.32	spindle	
1185.5252	0.9	spindle	
1189.0952	0.99	spindle	
1190.7252	0.87	spindle	
1197.9852	0.59	spindle	
1206.4952	2.2	spindle	
1210.0952	0.91	spindle	
1214.5852	1.61	spindle	
1219.0752	0.9	spindle	
1245.2552	0.93	spindle	
1254.1452	0.8	spindle	
1256.2952	1.08	spindle	
1260.7552	0.97	spindle	
2998.3325	0.5	spindle	
3002.7025	0.72	spindle	
3008.4525	0.74	spindle	
3011.5425	0.42	spindle	
3014.4125	0.64	spindle	
3018.6125	0.69	spindle	
3024.2225	0.58	spindle	
3034.1625	0.97	spindle	
3038.2025	0.76	spindle	
3040.6325	1.44	spindle	
3044.3525	0.77	spindle	
3048.6525	1.1	spindle	
3051.3725	0.64	spindle	
3065.2425	0.66	spindle	
3068.5225	0.85	spindle	
3076.3825	0.43	spindle	
3081.8525	1.12	spindle	
3084.8725	0.44	spindle	
3089.2525	0.68	spindle	
3091.1825	1.07	spindle	
3097.1025	0.68	spindle	
3101.4725	0.92	spindle	
3195.2925	0.59	spindle	
3202.0625	0.39	spindle	
3207.8425	1.69	spindle	
3220.8425	1.4	spindle	
3238.8525	0.64	spindle	
3248.2325	0.58	spindle	
3266.9125	0.61	spindle	
3288.2925	0.6	spindle	
7670.8911	1.21	spindle	
7686.9311	0.39	spindle	
7690.7211	1.14	spindle	
7694.3311	0.49	spindle	
7701.9811	0.62	spindle	
7713.2211	1.07	spindle	
7717.3311	0.52	spindle	
7721.2911	0.91	spindle	
7722.6211	0.65	spindle	
7725.5111	1.32	spindle	
7730.9911	1.54	spindle	
7741.9411	0.72	spindle	
7745.9711	0.4	spindle	
7755.7911	0.54	spindle	
7765.4411	0.78	spindle	
7770.4411	1.83	spindle	
11051.7941	0.55	spindle	
11056.4941	1.14	spindle	
11060.4441	0.89	spindle	
11079.1041	0.86	spindle	
11087.6941	0.84	spindle	
11090.6841	0.52	spindle	
11102.5041	0.78	spindle	
11113.0541	0.76	spindle	
11117.4841	1.21	spindle	
11134.8241	0.61	spindle	
11143.2541	0.68	spindle	
11147.2441	0.53	spindle	
11397.448	0.64	spindle	
11399.588	0.43	spindle	
11401.298	0.72	spindle	
11409.978	0.64	spindle	
11412.848	0.94	spindle	
11413.938	0.68	spindle	
11416.958	1.07	spindle	
11421.248	0.63	spindle	
11423.728	1.19	spindle	
11427.948	1.78	spindle	
11445.058	0.85	spindle	
11447.828	1.09	spindle	
11453.818	0.66	spindle	
11457.278	1.35	spindle	
11460.928	0.54	spindle	
11466.838	0.86	spindle	
11481.098	0.9	spindle	
11488.158	0.64	spindle	
11491.608	0.64	spindle	
11495.528	0.57	spindle	
11498.698	0.95	spindle	
11499.738	0.58	spindle	
11504.008	1.74	spindle	
11508.808	0.78	spindle	
12679.1436	0.67	spindle	
12682.7736	0.81	spindle	
12689.3136	0.79	spindle	
12699.3336	0.69	spindle	
12721.4536	0.58	spindle	
12738.3036	1.26	spindle	
12749.7636	0.5	spindle	
15528.1927	0.44	spindle	
15533.9827	1.48	spindle	
15541.7727	0.65	spindle	
15545.1327	0.76	spindle	
15549.5427	0.87	spindle	
15550.8627	0.87	spindle	
15555.4927	0.78	spindle	
15558.2427	0.46	spindle	
15563.1927	0.73	spindle	
15567.0927	0.86	spindle	
15573.0127	1.07	spindle	
15593.2727	1.1	spindle	
15602.1027	0.93	spindle	
15607.0527	0.65	spindle	
15608.7027	0.78	spindle	
15611.1327	0.75	spindle	
15616.3627	1.6	spindle	
15622.3127	0.72	spindle	
15627.3127	0.85	spindle	
15635.3827	0.85	spindle	
15704.4527	1.15	spindle	
15708.2127	0.75	spindle	
15735.8327	1.12	spindle	
15747.8627	0.57	spindle	
15757.0627	1.36	spindle	
15767.6927	1.63	spindle	
15774.3027	1.23	spindle	
15787.2027	1.02	spindle	
