startSec	durationSec	eventName	
941.9688	115	segmentViewed	
8112.0625	115	segmentViewed	
9282.0742	115	segmentViewed	
945.7588	1.83	spindle	
960.9988	0.81	spindle	
963.9988	0.46	spindle	
969.0188	0.84	spindle	
978.4988	0.52	spindle	
981.4688	1.1	spindle	
996.4088	0.55	spindle	
1001.4688	0.93	spindle	
1005.2688	1	spindle	
1017.0288	1.08	spindle	
1020.0088	0.82	spindle	
8114.0025	0.57	spindle	
8118.7325	0.56	spindle	
8123.1025	1.36	spindle	
8128.7225	1.43	spindle	
8134.0325	1.14	spindle	
8137.4225	1.54	spindle	
8141.2325	0.72	spindle	
8145.3525	1.45	spindle	
8149.8925	0.94	spindle	
8169.8425	1.07	spindle	
8187.1425	1.6	spindle	
8192.0625	1.28	spindle	
8195.1925	0.96	spindle	
8203.1425	1.3	spindle	
8216.8525	0.77	spindle	
8221.9625	1.24	spindle	
9314.0542	0.85	spindle	
9317.5742	0.6	spindle	
9325.0742	1.03	spindle	
9329.4342	0.69	spindle	
9350.0442	0.92	spindle	
9354.1042	0.52	spindle	
9394.1442	1.9	spindle	
