startSec	durationSec	eventName	
1346.8555	115	segmentViewed	
6747.1367	115	segmentViewed	
11276.9844	115	segmentViewed	
1350.5755	0.39	spindle	
1351.1355	1.01	spindle	
1363.0855	0.64	spindle	
1367.9055	0.32	spindle	
1370.8755	0.78	spindle	
1374.3255	0.95	spindle	
1381.9955	1.07	spindle	
1388.4555	0.86	spindle	
1392.1355	1.59	spindle	
1399.4955	0.91	spindle	
1411.8555	0.66	spindle	
1415.7555	0.55	spindle	
1416.8455	1.19	spindle	
1421.0055	0.84	spindle	
1424.3855	1.03	spindle	
1437.6455	0.98	spindle	
1448.9955	0.73	spindle	
1457.1755	1.12	spindle	
1461.3555	0.5	spindle	
6755.0867	0.75	spindle	
6772.4267	0.59	spindle	
6780.2167	0.69	spindle	
6787.7767	0.43	spindle	
6790.5467	0.78	spindle	
6795.7067	0.42	spindle	
6807.4567	0.44	spindle	
6811.8567	0.44	spindle	
6814.5267	0.47	spindle	
6817.4967	0.32	spindle	
6833.9467	0.6	spindle	
6837.4667	0.34	spindle	
6844.0867	1.01	spindle	
11278.2044	0.96	spindle	
11282.4644	0.64	spindle	
11285.8544	1.04	spindle	
11303.0444	0.96	spindle	
11306.1344	0.5	spindle	
11317.0244	0.78	spindle	
11327.5544	0.53	spindle	
11333.3844	0.53	spindle	
11341.5744	0.69	spindle	
11350.2844	0.96	spindle	
11362.1544	0.51	spindle	
11368.7944	0.58	spindle	
11384.2144	0.51	spindle	
