startSec	durationSec	eventName	
2827.0938	115	segmentViewed	
7859.1602	115	segmentViewed	
2827.4138	0.8	spindle	
2830.9738	0.6	spindle	
2833.2638	1.62	spindle	
2839.3938	1.78	spindle	
2846.5838	1.97	spindle	
2857.2538	0.33	spindle	
2871.5138	0.97	spindle	
2882.3538	1.11	spindle	
2888.8438	1.67	spindle	
2893.4338	1.17	spindle	
2901.2838	1.33	spindle	
2911.8738	0.55	spindle	
2912.8538	0.94	spindle	
2916.1838	2.17	spindle	
7859.6202	1.14	spindle	
7863.0202	0.98	spindle	
7869.2202	1.78	spindle	
7875.3002	1	spindle	
7889.0902	0.6	spindle	
7895.0002	0.87	spindle	
7909.2202	0.6	spindle	
7915.5202	1.89	spindle	
7920.0902	0.73	spindle	
7924.3802	0.94	spindle	
7950.6802	0.51	spindle	
7960.0802	0.45	spindle	
