startSec	durationSec	eventName	
1264.1523	115	segmentViewed	
11164.4492	115	segmentViewed	
12304.4805	115	segmentViewed	
1274.4323	0.71	spindle	
1287.6523	0.63	spindle	
1339.4723	0.43	spindle	
1351.6723	0.69	spindle	
1353.9323	0.5	spindle	
11195.4992	1.08	spindle	
11256.6292	0.32	spindle	
11262.7892	0.89	spindle	
11270.5592	0.77	spindle	
11276.1792	0.64	spindle	
12308.4205	0.53	spindle	
12309.0105	0.55	spindle	
12312.6205	1.97	spindle	
12321.8405	1.12	spindle	
12340.8805	0.49	spindle	
12345.7905	0.76	spindle	
12391.3505	0.5	spindle	
12394.6405	1.38	spindle	
12400.0005	0.86	spindle	
12410.6205	1.25	spindle	
