startSec	durationSec	eventName	
1187.6406	115	segmentViewed	
16583.6406	115	segmentViewed	
27010.6914	115	segmentViewed	
1227.1006	0.71	spindle	
1252.1706	0.63	spindle	
1263.1306	0.58	spindle	
1270.7106	0.65	spindle	
1274.1706	1	spindle	
1276.4406	0.96	spindle	
1286.1006	1.12	spindle	
1291.7606	0.69	spindle	
1299.6106	0.98	spindle	
16614.5306	0.39	spindle	
16649.3406	0.48	spindle	
16655.2606	0.64	spindle	
27025.1914	0.45	spindle	
27053.9014	0.41	spindle	
27083.7114	0.58	spindle	
27096.2414	0.67	spindle	
27099.7414	1.08	spindle	
