startSec	durationSec	eventName	
6546.1602	115	segmentViewed	
6706.1602	115	segmentViewed	
8457.4102	115	segmentViewed	
9187.4102	115	segmentViewed	
12824.3398	115	segmentViewed	
13044.3398	115	segmentViewed	
17087.4102	115	segmentViewed	
17337.4102	115	segmentViewed	
19707.4102	115	segmentViewed	
20387.4102	115	segmentViewed	
6568.9202	0.55	spindle	
6624.6702	0.48	spindle	
6643.6802	0.53	spindle	
6759.2102	0.67	spindle	
6763.9902	0.57	spindle	
8463.1902	0.72	spindle	
8554.4202	0.83	spindle	
9204.1302	1.58	spindle	
12861.6498	0.52	spindle	
12865.8098	0.89	spindle	
12868.6098	0.85	spindle	
12885.3398	0.42	spindle	
12892.4998	0.44	spindle	
13121.3598	0.62	spindle	
13136.7098	1.2	spindle	
13141.0398	1.23	spindle	
17135.6202	0.42	spindle	
17181.4202	0.9	spindle	
17366.5402	1.08	spindle	
17387.4202	0.62	spindle	
19717.7802	0.76	spindle	
20458.1002	0.98	spindle	
20480.6402	0.64	spindle	
20484.2202	0.77	spindle	
