startSec	durationSec	eventName	
4717.168	115	segmentViewed	
17716.9961	115	segmentViewed	
28212.9961	115	segmentViewed	
4733.928	0.73	spindle	
4740.148	0.57	spindle	
4743.198	0.77	spindle	
4752.588	0.45	spindle	
4772.028	0.72	spindle	
4787.678	0.67	spindle	
4789.108	0.62	spindle	
4813.378	0.87	spindle	
4818.048	0.63	spindle	
17736.1161	0.97	spindle	
17746.0861	1.14	spindle	
17750.9661	1.07	spindle	
17756.3961	1.37	spindle	
17777.8061	0.89	spindle	
17789.8161	0.68	spindle	
17790.7361	0.71	spindle	
17796.5761	0.93	spindle	
17805.7961	1.14	spindle	
17824.5361	0.84	spindle	
28230.0961	0.51	spindle	
28249.3961	0.55	spindle	
28253.4461	0.97	spindle	
28257.9761	0.81	spindle	
28262.4061	1.38	spindle	
28281.6361	0.63	spindle	
28286.7261	0.58	spindle	
28288.7761	0.62	spindle	
28292.5561	1.4	spindle	
28325.4661	0.7	spindle	
