startSec	durationSec	eventName	
3816	115	segmentViewed	
6076.0313	115	segmentViewed	
10706.0898	115	segmentViewed	
3821.64	1.09	spindle	
3827.5	1.16	spindle	
3863.26	0.74	spindle	
3866.08	0.56	spindle	
3868.56	0.54	spindle	
3871.14	1.09	spindle	
3878.6	0.6	spindle	
3903.67	1.38	spindle	
3929.76	0.74	spindle	
6079.3113	1.31	spindle	
6102.4613	0.94	spindle	
6113.1813	0.71	spindle	
6115.2113	0.84	spindle	
6133.6313	1.12	spindle	
6142.8413	0.8	spindle	
6144.4713	1.06	spindle	
6147.2913	1.3	spindle	
6150.8513	1.35	spindle	
6165.6513	1.41	spindle	
6183.2013	1.18	spindle	
6185.5113	0.69	spindle	
6189.7913	0.91	spindle	
10717.7698	0.31	spindle	
10721.3498	1.44	spindle	
10726.5698	1.16	spindle	
10747.4598	0.91	spindle	
10768.2798	0.52	spindle	
10773.1498	1.04	spindle	
10777.4998	0.36	spindle	
10785.9698	1.12	spindle	
