startSec	durationSec	eventName	
6298.0234	115	segmentViewed	
10078.0234	115	segmentViewed	
10198.0234	115	segmentViewed	
6328.8034	0.84	spindle	
6346.4134	0.88	spindle	
6376.8234	1.22	spindle	
6383.9534	0.96	spindle	
6392.4134	0.88	spindle	
6399.5934	1.11	spindle	
6405.9234	0.8	spindle	
10142.1234	1.09	spindle	
10154.5634	0.48	spindle	
10168.1334	0.63	spindle	
10214.7034	0.34	spindle	
10232.8234	0.67	spindle	
10234.9134	0.51	spindle	
10252.2734	0.3	spindle	
10255.1234	0.49	spindle	
10287.2534	0.44	spindle	
10301.7234	1.02	spindle	
