startSec	durationSec	eventName	
4985.9375	115	segmentViewed	
5225.9414	115	segmentViewed	
12166.0313	115	segmentViewed	
4989.3575	0.6	spindle	
4995.3375	0.5	spindle	
4995.9975	0.49	spindle	
5002.2675	0.94	spindle	
5005.4475	1.95	spindle	
5011.3175	0.84	spindle	
5027.9475	0.57	spindle	
5037.1475	0.69	spindle	
5038.2875	1.41	spindle	
5042.5275	0.45	spindle	
5043.0475	0.42	spindle	
5046.9675	0.3	spindle	
5050.8675	0.64	spindle	
5051.9275	0.56	spindle	
5057.9875	0.99	spindle	
5064.2675	1.09	spindle	
5082.9075	0.71	spindle	
5089.0575	0.92	spindle	
5242.4414	0.87	spindle	
5258.4414	1.19	spindle	
5270.7014	1.24	spindle	
5280.7214	0.84	spindle	
5330.1114	1.17	spindle	
12166.5313	1.67	spindle	
12171.2213	1.45	spindle	
12175.1113	1.28	spindle	
12188.6413	0.93	spindle	
12192.8213	0.34	spindle	
12193.9713	0.96	spindle	
12210.1313	0.79	spindle	
12214.7613	0.75	spindle	
12219.9013	1.16	spindle	
12224.9513	1.07	spindle	
12227.6213	1.02	spindle	
12242.0613	0.89	spindle	
12257.5613	1.41	spindle	
12260.8813	1.7	spindle	
12275.1613	0.84	spindle	
