startSec	durationSec	eventName	
1256.832	115	segmentViewed	
11356.9609	115	segmentViewed	
11976.9688	115	segmentViewed	
1256.882	0.39	spindle	
1277.542	1.08	spindle	
1280.122	1.4	spindle	
1284.902	1	spindle	
1289.452	0.85	spindle	
1291.412	0.96	spindle	
1295.162	1.46	spindle	
1298.162	0.66	spindle	
1310.262	1.08	spindle	
1312.642	1.58	spindle	
1319.522	1.03	spindle	
1333.342	1.29	spindle	
1339.462	1.45	spindle	
1352.512	1.29	spindle	
1357.782	0.48	spindle	
11364.5209	1.12	spindle	
11376.5409	0.52	spindle	
11389.3509	1.31	spindle	
11399.2009	0.66	spindle	
11408.4009	0.72	spindle	
11419.7609	1.21	spindle	
11442.4409	0.74	spindle	
11444.7309	0.67	spindle	
11447.4009	1.03	spindle	
11452.6809	0.81	spindle	
11979.0788	1.31	spindle	
11989.0788	1.42	spindle	
11993.0588	1.19	spindle	
12005.9588	1.51	spindle	
12050.9988	1.53	spindle	
12082.3988	0.5	spindle	
