startSec	durationSec	eventName	
2768.9414	115	segmentViewed	
5248.9727	115	segmentViewed	
6818.9922	115	segmentViewed	
2770.3514	0.73	spindle	
2773.4514	0.86	spindle	
2817.0714	1.26	spindle	
2822.2314	0.81	spindle	
2853.1414	0.81	spindle	
2854.6414	0.68	spindle	
2857.9214	0.8	spindle	
2862.0614	0.55	spindle	
5272.6427	0.74	spindle	
5278.0327	0.57	spindle	
5286.7027	1.36	spindle	
5312.4627	0.75	spindle	
5313.6427	0.53	spindle	
5322.5327	0.81	spindle	
5326.2827	0.81	spindle	
5353.4827	0.63	spindle	
6823.9922	0.84	spindle	
6829.2322	0.37	spindle	
6830.0022	0.44	spindle	
6841.6822	0.84	spindle	
6879.7322	0.89	spindle	
6885.4522	0.64	spindle	
6892.6522	0.74	spindle	
