startSec	durationSec	eventName	
15128.957	115	segmentViewed	
19088.957	115	segmentViewed	
19488.957	115	segmentViewed	
15129.077	0.73	spindle	
15134.327	0.37	spindle	
15146.307	0.61	spindle	
15150.907	0.83	spindle	
15184.637	1.31	spindle	
19092.187	1.19	spindle	
19103.277	0.77	spindle	
19107.297	0.92	spindle	
19114.317	1.64	spindle	
19129.447	0.62	spindle	
19146.387	0.62	spindle	
19153.367	0.93	spindle	
19160.557	1.7	spindle	
19164.207	1.73	spindle	
19168.047	1.26	spindle	
19170.797	0.89	spindle	
19179.547	1.08	spindle	
19183.567	1.09	spindle	
19188.007	0.85	spindle	
19515.437	0.63	spindle	
19523.227	0.49	spindle	
19526.847	0.77	spindle	
19537.247	1.17	spindle	
19579.647	0.74	spindle	
19582.267	0.79	spindle	
