startSec	durationSec	eventName	
6130.0469	115	segmentViewed	
7392.0625	115	segmentViewed	
10682.1055	115	segmentViewed	
6157.2769	0.64	spindle	
6160.2569	0.73	spindle	
6166.7669	0.73	spindle	
6171.2169	0.66	spindle	
6174.2969	0.31	spindle	
6179.1569	0.91	spindle	
6184.0269	0.8	spindle	
6203.2769	0.65	spindle	
6207.4669	0.66	spindle	
6214.4769	0.32	spindle	
7458.0425	0.55	spindle	
7464.9725	1.01	spindle	
10699.2655	0.39	spindle	
10708.4855	0.48	spindle	
10755.0455	0.45	spindle	
10760.0455	0.85	spindle	
10794.8055	0.51	spindle	
