startSec	durationSec	eventName	
4145.2891	115	segmentViewed	
13481.4102	115	segmentViewed	
14885.4258	115	segmentViewed	
4164.6491	0.89	spindle	
4171.9491	1.51	spindle	
4175.1091	0.7	spindle	
4178.6891	1.06	spindle	
4215.4191	0.89	spindle	
4221.9491	1.7	spindle	
4226.3191	0.5	spindle	
4232.0691	0.73	spindle	
4241.3691	0.96	spindle	
4251.2291	0.56	spindle	
4256.9091	1.49	spindle	
13492.7702	0.66	spindle	
13496.5102	0.96	spindle	
13498.2002	0.73	spindle	
13503.9402	0.97	spindle	
13522.2502	1.09	spindle	
13531.3002	0.73	spindle	
13538.6602	0.7	spindle	
13543.6602	1.48	spindle	
13553.2102	0.64	spindle	
13558.2402	0.93	spindle	
13563.2402	0.71	spindle	
13591.9802	1.13	spindle	
14919.8758	0.66	spindle	
14929.7058	0.79	spindle	
14947.5858	0.78	spindle	
14953.7558	0.94	spindle	
14956.2658	0.78	spindle	
14959.4858	0.47	spindle	
14960.4658	0.69	spindle	
14966.7458	1.05	spindle	
14969.6758	0.71	spindle	
14973.7658	0.82	spindle	
14983.1558	0.83	spindle	
