startSec	durationSec	eventName	
20868.918	115	segmentViewed	
22538.918	115	segmentViewed	
29158.918	115	segmentViewed	
20870.618	0.89	spindle	
20873.598	0.67	spindle	
20917.108	0.84	spindle	
20920.088	0.93	spindle	
20922.308	0.73	spindle	
20933.148	0.98	spindle	
20937.128	0.88	spindle	
22558.628	1.28	spindle	
22561.308	0.65	spindle	
22565.978	1.51	spindle	
22576.948	1.44	spindle	
22593.448	0.69	spindle	
22599.618	1.16	spindle	
22604.808	1.37	spindle	
22623.558	0.71	spindle	
22627.588	0.59	spindle	
22640.398	1.4	spindle	
22643.798	1.21	spindle	
29167.278	0.79	spindle	
29241.208	0.73	spindle	
29242.158	0.9	spindle	
29244.408	2.4	spindle	
29261.418	0.56	spindle	
