startSec	durationSec	eventName	
11241.7773	115	segmentViewed	
21761.7773	115	segmentViewed	
25771.7773	115	segmentViewed	
11255.4373	0.72	spindle	
11274.8273	0.71	spindle	
11306.2373	0.52	spindle	
11324.0073	1.01	spindle	
11329.9473	0.32	spindle	
11338.2073	0.51	spindle	
11351.5773	0.48	spindle	
21765.4773	0.36	spindle	
21767.9673	0.82	spindle	
21770.5173	0.41	spindle	
21774.2573	1.15	spindle	
21778.5173	0.81	spindle	
21781.8173	0.33	spindle	
21819.5373	0.74	spindle	
21822.9673	0.6	spindle	
21827.5673	0.79	spindle	
21831.5273	1.17	spindle	
21835.1473	1.25	spindle	
21840.6373	1.8	spindle	
21852.6573	0.51	spindle	
21853.2973	0.64	spindle	
21856.5973	0.94	spindle	
21859.6573	0.93	spindle	
21861.0573	0.83	spindle	
25785.4573	0.88	spindle	
25788.2973	0.56	spindle	
25856.2173	0.6	spindle	
